"aIdstao"	"aIdbeob"	"Jahr"	"natural_artifical_surfaces"	"mobile_blocks"	"coarse_inorganic_sediments"	"gravel"	"sand_silt"	"fine_sediments"	"coarse_organic_matter"	"covclass_mobile_blocks"	"covclass_moss"	"covclass_hydrophytes"	"covclass_coarse_organic_matter"	"covclass_coarse_inorganic_sediments"	"covclass_gravel"	"covclass_helophytes"	"covclass_fine_sediments"	"covclass_sand_silt"	"covclass_natural_artifical_surfaces"	"covclass_algae_clay"	"normcov_mobile_blocks"	"normcov_moss"	"normcov_hydrophytes"	"normcov_coarse_organic_matter"	"normcov_coarse_inorganic_sediments"	"normcov_gravel"	"normcov_helophytes"	"normcov_fine_sediments"	"normcov_sand_silt"	"normcov_natural_artifical_surfaces"	"normcov_algae_clay"	"error"
614131	6141312	2018	0.125	0.25	0.25	0.125	0.125	0	0.125	4	NA	NA	1	3	3	NA	NA	2	3	2	0.405913978494624	0	0	0.0161290322580645	0.163978494623656	0.163978494623656	0	0	0.043010752688172	0.163978494623656	0.043010752688172	NA
614171	6141712	2018	0.125	0.25	0.25	0.25	0.125	0	0	1	NA	NA	NA	4	1	NA	NA	1	1	4	0.0184049079754601	0	0	0	0.46319018404908	0.0184049079754601	0	0	0.0184049079754601	0.0184049079754601	0.46319018404908	NA
614211	6142112	2018	0.375	0.25	0	0	0	0	0	1	3	NA	NA	NA	NA	NA	NA	NA	4	NA	0.0275229357798165	0.279816513761468	0	0	0	0	0	0	0	0.692660550458716	0	NA
620115	6201152	2018	0.125	0.25	0.125	0.125	0.125	0	0.25	4	NA	NA	1	3	2	NA	NA	2	1	NA	0.58984375	0	0	0.0234375	0.23828125	0.0625	0	0	0.0625	0.0234375	0	NA
620195	6201952	2018	0.125	0	0.25	0.25	0.125	0	0.25	NA	NA	NA	1	3	3	NA	NA	3	3	NA	0	0	0	0.024	0.244	0.244	0	0	0.244	0.244	0	NA
620235	6202352	2018	0	0	0	0	0.25	0	0.375	NA	NA	4	3	NA	NA	NA	NA	3	NA	NA	0	0	0.553113553113553	0.223443223443223	0	0	0	0	0.223443223443223	0	0	NA
626139	6261392	2018	0.125	0.25	0.25	0.25	0.125	0	0	4	NA	NA	NA	3	3	NA	NA	2	1	NA	0.511864406779661	0	0	0	0.206779661016949	0.206779661016949	0	0	0.0542372881355932	0.0203389830508475	0	NA
626179	6261792	2018	0.125	0.25	0.25	0.125	0	0	0.25	1	NA	NA	1	4	1	NA	NA	NA	3	NA	0.0260869565217391	0	0	0.0260869565217391	0.656521739130435	0.0260869565217391	0	0	0	0.265217391304348	0	NA
626219	6262192	2018	0	0.25	0.125	0.125	0	0	0.25	1	1	NA	1	4	2	NA	NA	NA	NA	NA	0.0324324324324324	0.0324324324324324	0	0.0324324324324324	0.816216216216216	0.0864864864864865	0	0	0	0	0	NA
632123	6321232	2018	0.125	0.25	0.25	0.125	0	0	0.25	3	NA	NA	3	2	2	NA	NA	NA	3	NA	0.283720930232558	0	0	0.283720930232558	0.0744186046511628	0.0744186046511628	0	0	0	0.283720930232558	0	NA
638107	6381072	2018	0.125	0.25	0.25	0.125	0.125	0	0.125	4	NA	NA	1	3	2	NA	NA	2	3	3	0.405913978494624	0	0	0.0161290322580645	0.163978494623656	0.043010752688172	0	0	0.043010752688172	0.163978494623656	0.163978494623656	NA
638187	6381872	2018	0.125	0.25	0.25	0.125	0.125	0.125	0	1	NA	NA	0.01	3	3	NA	1	1	3	NA	0.0298507462686567	0	0	0	0.303482587064677	0.303482587064677	0	0.0298507462686567	0.0298507462686567	0.303482587064677	0	NA
644131	6441312	2018	0.375	0	0	0	0.25	0.125	0	NA	NA	NA	NA	NA	NA	NA	3	3	4	3	0	0	0	0	0	0	0	0.182634730538922	0.182634730538922	0.452095808383234	0.182634730538922	NA
644171	6441712	2018	0.375	0	0.375	0	0	0	0.25	1	NA	NA	1	3	1	1	1	NA	4	NA	0.0247933884297521	0	0	0.0247933884297521	0.252066115702479	0.0247933884297521	0.0247933884297521	0.0247933884297521	0	0.62396694214876	0	NA
644211	6442112	2018	0.125	0	0.25	0.25	0.125	0	0.25	NA	NA	NA	3	4	3	NA	NA	1	1	NA	0	0	0	0.214035087719298	0.529824561403509	0.214035087719298	0	0	0.0210526315789474	0.0210526315789474	0	NA
650115	6501152	2018	0.125	0.25	0.25	0.25	0.125	0	0	3	NA	NA	NA	2	1	NA	NA	2	3	NA	0.38125	0	0	0	0.1	0.0375	0	0	0.1	0.38125	0	NA
650139	6501392	2018	0.125	0.25	0.125	0	0	0	0.25	2	3	NA	1	NA	2	NA	NA	NA	3	NA	0.1	0.38125	0	0.0375	0	0.1	0	0	0	0.38125	0	NA
650195	6501952	2018	0.125	0.25	0.125	0.125	0.125	0	0.125	1	1	NA	1	4	2	NA	NA	1	2	NA	0.0289855072463768	0.0289855072463768	0	0.0289855072463768	0.729468599033816	0.0772946859903382	0	0	0.0289855072463768	0.0772946859903382	0	NA
650235	6502352	2018	0.125	0.25	0.125	0.125	0.125	0	0.25	1	NA	NA	2	3	2	NA	NA	2	3	NA	0.0340909090909091	0	0	0.0909090909090909	0.346590909090909	0.0909090909090909	0	0	0.0909090909090909	0.346590909090909	0	NA
656139	6561392	2019	0.125	0.25	0.25	0.125	0	0	0.25	1	NA	NA	1	4	1	NA	NA	NA	4	NA	0.01875	0	0	0.01875	0.471875	0.01875	0	0	0	0.471875	0	NA
656219	6562192	2018	0.125	0	0.25	0.125	0.125	0.125	0.25	0.01	NA	NA	2	3	2	NA	2	3	1	NA	0	0	0	0.0909090909090909	0.346590909090909	0.0909090909090909	0	0.0909090909090909	0.346590909090909	0.0340909090909091	0	NA
668147	6681472	2018	0.125	0.25	0.125	0	0	0	0.25	3	2	NA	2	3	NA	NA	NA	NA	2	NA	0.358823529411765	0.0941176470588235	0	0.0941176470588235	0.358823529411765	0	0	0	0	0.0941176470588235	0	NA
668267	6682672	2018	0	0.375	0.125	0.125	0.125	0	0.125	3	1	NA	1	3	2	NA	NA	2	NA	NA	0.367469879518072	0.036144578313253	0	0.036144578313253	0.367469879518072	0.0963855421686747	0	0	0.0963855421686747	0	0	NA
680155	6801552	2018	0.375	0.375	0.25	0	0	0	0	3	NA	NA	NA	3	NA	NA	NA	NA	3	NA	0.333333333333333	0	0	0	0.333333333333333	0	0	0	0	0.333333333333333	0	NA
680195	6801952	2018	0.125	0.25	0.125	0.125	0.125	0	0.25	1	NA	NA	2	4	1	NA	NA	1	3	NA	0.024390243902439	0	0	0.0650406504065041	0.613821138211382	0.024390243902439	0	0	0.024390243902439	0.247967479674797	0	NA
686179	6861792	2019	0.125	0.375	0.375	0	0.125	0	0	3	NA	NA	NA	3	NA	NA	NA	1	4	NA	0.218637992831541	0	0	0	0.218637992831541	0	0	0	0.021505376344086	0.541218637992832	0	NA
686219	6862192	2018	0.125	0	0.125	0.125	0.125	0.125	0.125	NA	2	NA	1	3	1	NA	2	1	3	NA	0	0.0930232558139535	0	0.0348837209302326	0.354651162790698	0.0348837209302326	0	0.0930232558139535	0.0348837209302326	0.354651162790698	0	NA
692163	6921632	2018	0.25	0.375	0.375	0	0	0	0	4	NA	NA	NA	3	NA	NA	NA	NA	3	NA	0.553113553113553	0	0	0	0.223443223443223	0	0	0	0	0.223443223443223	0	NA
692243	6922432	2018	0.125	0.25	0.125	0.125	0.125	0	0.125	2	2	NA	1	4	3	NA	NA	1	2	NA	0.0588235294117647	0.0588235294117647	0	0.0220588235294118	0.555147058823529	0.224264705882353	0	0	0.0220588235294118	0.0588235294117647	0	NA
698107	6981072	2018	0.125	0.25	0.25	0.125	0.125	0	0.125	4	0.01	NA	1	4	3	NA	NA	2	2	NA	0.376558603491272	0	0	0.0149625935162095	0.376558603491272	0.15211970074813	0	0	0.0399002493765586	0.0399002493765586	0	NA
698147	6981472	2018	0.125	0.25	0.25	0	0.125	0	0	3	1	NA	NA	2	NA	NA	NA	1	4	NA	0.254166666666667	0.025	0	0	0.0666666666666667	0	0	0	0.025	0.629166666666667	0	NA
698227	6982272	2018	0.125	0.25	0.25	0.25	0	0	0	2	1	NA	0.01	4	2	NA	NA	0.01	3	3	0.0514469453376206	0.0192926045016077	0	0	0.485530546623794	0.0514469453376206	0	0	0	0.196141479099678	0.196141479099678	NA
704131	7041312	2018	0.25	0.25	0.25	0.25	0	0	0	3	NA	NA	NA	4	1	NA	NA	NA	3	NA	0.218637992831541	0	0	0	0.541218637992832	0.021505376344086	0	0	0	0.218637992831541	0	NA
704211	7042112	2018	0.25	0.375	0	0	0	0	0	2	4	NA	NA	NA	NA	NA	NA	NA	1	3	0.0683760683760684	0.645299145299145	0	0	0	0	0	0	0	0.0256410256410256	0.260683760683761	NA
704251	7042512	2018	0.125	0.125	0.125	0.125	0.125	0	0.125	3	1	NA	2	4	3	NA	NA	2	1	2	0.183183183183183	0.018018018018018	0	0.048048048048048	0.453453453453453	0.183183183183183	0	0	0.048048048048048	0.018018018018018	0.048048048048048	NA
710115	7101152	2018	0.125	0.25	0.25	0.125	0	0	0.25	3	NA	NA	3	3	2	NA	NA	NA	1	NA	0.297560975609756	0	0	0.297560975609756	0.297560975609756	0.0780487804878049	0	0	0	0.0292682926829268	0	NA
710235	7102352	2018	0.125	0.25	0.125	0.125	0.125	0	0.25	1	0.01	NA	1	3	1	NA	NA	2	2	NA	0.0540540540540541	0	0	0.0540540540540541	0.549549549549549	0.0540540540540541	0	0	0.144144144144144	0.144144144144144	0	NA
716099	7160992	2018	0	0.25	0.125	0.125	0.125	0.125	0.125	3	1	NA	3	3	4	NA	1	3	NA	NA	0.14987714987715	0.0147420147420147	0	0.14987714987715	0.14987714987715	0.371007371007371	0	0.0147420147420147	0.14987714987715	0	0	NA
716219	7162192	2018	0.125	0.25	0.25	0.125	0	0	0.25	1	NA	NA	1	3	1	NA	NA	NA	2	NA	0.0631578947368421	0	0	0.0631578947368421	0.642105263157895	0.0631578947368421	0	0	0	0.168421052631579	0	NA
722083	7220832	2018	0.125	0.25	0	0.125	0	0	0.25	1	2	NA	3	NA	3	NA	NA	NA	3	NA	0.0292682926829268	0.0780487804878049	0	0.297560975609756	0	0.297560975609756	0	0	0	0.297560975609756	0	NA
722123	7221232	2018	0.125	0.25	0.125	0.125	0.125	0	0.125	2	3	NA	1	2	2	NA	NA	1	2	NA	0.116788321167883	0.445255474452555	0	0.0437956204379562	0.116788321167883	0.116788321167883	0	0	0.0437956204379562	0.116788321167883	0	NA
722163	7221632	2018	0.25	0.375	0.375	0	0	0	0	2	NA	NA	NA	2	NA	NA	NA	NA	4	NA	0.087431693989071	0	0	0	0.087431693989071	0	0	0	0	0.825136612021858	0	NA
722203	7222032	2018	0.375	0.25	0.25	NA	NA	NA	NA	2	NA	NA	NA	2	NA	NA	NA	NA	4	NA	0.087431693989071	0	0	0	0.087431693989071	0	0	0	0	0.825136612021858	0	"substrate area= 0.875"
722243	7222432	2018	0.125	0	0.25	0.25	0.125	0	0	NA	2	NA	NA	4	2	NA	NA	1	1	NA	0	0.0820512820512821	0	0	0.774358974358974	0.0820512820512821	0	0	0.0307692307692308	0.0307692307692308	0	NA
728187	7281872	2018	0.125	0.25	0.25	0.25	0	0	0.125	3	NA	NA	1	4	1	NA	NA	NA	1	NA	0.265217391304348	0	0	0.0260869565217391	0.656521739130435	0.0260869565217391	0	0	0	0.0260869565217391	0	NA
728227	7282272	2018	0.125	0.25	0.125	0.125	0.125	0	0.125	2	2	NA	1	4	2	NA	NA	1	3	NA	0.0588235294117647	0.0588235294117647	0	0.0220588235294118	0.555147058823529	0.0588235294117647	0	0	0.0220588235294118	0.224264705882353	0	NA
728267	7282672	2018	0	0	0	0	0	0.5	0.5	NA	NA	NA	4	NA	NA	NA	3	NA	NA	NA	0	0	0	0.712264150943396	0	0	0	0.287735849056604	0	0	0	NA
734211	7342112	2018	0.125	0.25	0.25	0.125	0	0	0	1	3	NA	NA	3	1	NA	NA	NA	4	NA	0.0210526315789474	0.214035087719298	0	0	0.214035087719298	0.0210526315789474	0	0	0	0.529824561403509	0	NA
734251	7342512	2018	0	0.25	0.25	0	0.25	0	0	3	2	NA	0.01	4	NA	NA	NA	2	NA	NA	0.25	0.0655737704918033	0	0	0.618852459016393	0	0	0	0.0655737704918033	0	0	NA
740155	7401552	2018	0.25	0.375	0.375	0	0	0	0	3	NA	NA	NA	3	NA	NA	NA	NA	4	NA	0.223443223443223	0	0	0	0.223443223443223	0	0	0	0	0.553113553113553	0	NA
740195	7401952	2018	0.25	0.375	0.375	0	0	0	0	2	NA	NA	NA	3	NA	NA	NA	NA	4	NA	0.0701754385964912	0	0	0	0.267543859649123	0	0	0	0	0.662280701754386	0	NA
740235	7402352	2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
746219	7462192	2018	0.125	0.25	0.25	0	0.25	0	0	1	1	NA	NA	3	NA	NA	NA	1	4	NA	0.0260869565217391	0.0260869565217391	0	0	0.265217391304348	0	0	0	0.0260869565217391	0.656521739130435	0	NA
752163	7521632	2018	0	0	0	0.25	0.25	0	0.25	NA	3	NA	3	NA	3	NA	NA	3	NA	NA	0	0.25	0	0.25	0	0.25	0	0	0.25	0	0	NA
758187	7581872	2018	0.125	0	0.25	0	0	0	0.25	NA	2	NA	3	1	NA	NA	NA	NA	3	1	0	0.106666666666667	0	0.406666666666667	0.04	0	0	0	0	0.406666666666667	0.04	NA
764211	7642112	2018	0.125	0.25	0.25	0.125	0	0	0	3	3	NA	NA	3	1	NA	NA	NA	3	NA	0.244	0.244	0	0	0.244	0.024	0	0	0	0.244	0	NA
764251	7642512	2018	0	0.25	0.25	0.25	0.25	0	0	3	NA	NA	NA	4	1	NA	NA	1	NA	NA	0.272321428571429	0	0	0	0.674107142857143	0.0267857142857143	0	0	0.0267857142857143	0	0	NA
770195	7701952	2018	0.25	0.375	0.25	0.125	0	0	0	3	NA	NA	NA	4	1	NA	NA	NA	2	NA	0.260683760683761	0	0	0	0.645299145299145	0.0256410256410256	0	0	0	0.0683760683760684	0	NA
776179	7761792	2018	0.25	0.25	0.25	0.25	0	0	0	3	NA	NA	NA	3	1	NA	NA	NA	3	NA	0.322751322751323	0	0	0	0.322751322751323	0.0317460317460318	0	0	0	0.322751322751323	0	NA
794171	7941712	2018	0.25	0.25	0.25	0	0	0	0	4	1	NA	NA	2	NA	NA	NA	NA	2	NA	0.798941798941799	0.0317460317460317	0	0	0.0846560846560847	0	0	0	0	0.0846560846560847	0	NA
806179	8061792	2018	0.125	0.25	0.375	0	0	0	0	4	2	NA	NA	3	NA	NA	NA	NA	3	NA	0.522491349480969	0.055363321799308	0	0	0.211072664359862	0	0	0	0	0.211072664359862	0	NA
818187	8181872	2018	0.125	0.25	0.25	0.125	0	0	0.25	3	NA	NA	1	3	1	NA	NA	NA	3	NA	0.312820512820513	0	0	0.0307692307692308	0.312820512820513	0.0307692307692308	0	0	0	0.312820512820513	0	NA
824171	8241712	2018	0	0.375	0.375	0	0.25	0	0	4	NA	NA	NA	3	NA	NA	NA	2	NA	NA	0.662280701754386	0	0	0	0.267543859649123	0	0	0	0.0701754385964912	0	0	NA
830195	8301952	2018	0	0.5	0.25	0	0.125	0	0	4	NA	NA	NA	3	NA	2	NA	3	NA	NA	0.522491349480969	0	0	0	0.211072664359862	0	0.055363321799308	0	0.211072664359862	0	0	NA
530171	5301712	2019	0	0	0.25	0.25	0.25	0.125	0.125	NA	NA	NA	2	1	4	NA	1	2	NA	NA	0	0	0	0.0820512820512821	0.0307692307692308	0.774358974358974	0	0.0307692307692308	0.0820512820512821	0	0	NA
536155	5361552	2019	0.125	0.25	0.125	0.125	0.125	0	0.25	1	NA	NA	1	2	3	NA	NA	1	2	NA	0.0540540540540541	0	0	0.0540540540540541	0.144144144144144	0.549549549549549	0	0	0.0540540540540541	0.144144144144144	0	NA
536195	5361952	2019	0.125	0	0.25	0.125	0.125	0.125	0.25	NA	NA	NA	2	2	3	NA	2	1	1	NA	0	0	0	0.132231404958678	0.132231404958678	0.504132231404959	0	0.132231404958678	0.0495867768595041	0.0495867768595041	0	NA
548163	5481632	2019	0.125	0.25	0.125	0.125	0.125	0	0.25	3	NA	NA	1	3	1	NA	NA	1	2	NA	0.391025641025641	0	0	0.0384615384615385	0.391025641025641	0.0384615384615385	0	0	0.0384615384615385	0.102564102564103	0	NA
554147	5541472	2019	0.125	0.25	0.125	0.125	0	0.125	0.125	2	1	NA	1	3	1	NA	1	NA	3	NA	0.0987654320987654	0.037037037037037	0	0.037037037037037	0.376543209876543	0.037037037037037	0	0.037037037037037	0	0.376543209876543	0	NA
554187	5541872	2019	0.125	0.25	0.125	0.125	0.125	0	0.25	1	NA	NA	2	1	1	NA	NA	2	4	NA	0.0298507462686567	0	0	0.0796019900497512	0.0298507462686567	0.0298507462686567	0	0	0.0796019900497512	0.751243781094527	0	NA
560131	5601312	2019	0.125	0	0.25	0.125	0.125	0	0.125	NA	NA	4	1	1	1	NA	NA	1	3	NA	0	0	0.639830508474576	0.0254237288135593	0.0254237288135593	0.0254237288135593	0	0	0.0254237288135593	0.258474576271186	0	NA
566155	5661552	2019	0.125	0.25	0.125	0.125	0.125	0	0.125	3	1	NA	1	2	2	NA	NA	1	3	NA	0.354651162790698	0.0348837209302326	0	0.0348837209302326	0.0930232558139535	0.0930232558139535	0	0	0.0348837209302326	0.354651162790698	0	NA
566195	5661952	2019	0.125	0.25	0.25	0.125	0	0.125	0.125	2	NA	NA	2	3	3	NA	1	NA	3	NA	0.0723981900452489	0	0	0.0723981900452489	0.276018099547511	0.276018099547511	0	0.0271493212669683	0	0.276018099547511	0	NA
572099	5720992	2019	0.125	0.25	0.125	0.125	0.125	0	0.125	4	1	NA	1	3	2	NA	NA	1	2	NA	0.576335877862595	0.0229007633587786	0	0.0229007633587786	0.232824427480916	0.0610687022900763	0	0	0.0229007633587786	0.0610687022900763	0	NA
572139	5721392	2019	0	0.25	0.25	0.25	0	0	0.25	4	NA	NA	2	3	1	NA	NA	NA	NA	NA	0.645299145299145	0	0	0.0683760683760684	0.260683760683761	0.0256410256410256	0	0	0	0	0	NA
578163	5781632	2019	0	0.25	0.25	0.25	0.125	0	0	2	1	NA	1	3	2	NA	NA	1	NA	NA	0.144144144144144	0.0540540540540541	0	0.0540540540540541	0.549549549549549	0.144144144144144	0	0	0.0540540540540541	0	0	NA
578203	5782032	2019	0.125	0	0.25	0.125	0	0.25	0	NA	NA	2	NA	3	1	NA	3	NA	1	NA	0	0	0.106666666666667	0	0.406666666666667	0.04	0	0.406666666666667	0	0.04	0	NA
578243	5782432	2019	0.125	0.25	0.125	0.125	0.125	0	0	3	2	2	NA	4	2	NA	NA	1	3	NA	0.186544342507645	0.0489296636085627	0.0489296636085627	0	0.46177370030581	0.0489296636085627	0	0	0.018348623853211	0.186544342507645	0	NA
584107	5841072	2019	0.125	0	0.25	0.125	0.125	0	0.25	NA	1	NA	3	3	3	NA	NA	1	1	NA	0	0.0298507462686567	0	0.303482587064677	0.303482587064677	0.303482587064677	0	0	0.0298507462686567	0.0298507462686567	0	NA
584147	5841472	2019	0.125	0.25	0.125	0.125	0.125	0	0.125	3	1	NA	1	3	2	NA	NA	1	2	NA	0.354651162790698	0.0348837209302326	0	0.0348837209302326	0.354651162790698	0.0930232558139535	0	0	0.0348837209302326	0.0930232558139535	0	NA
590131	5901312	2019	0.125	0.25	0.25	0.125	0.125	0	0.125	1	NA	NA	1	4	1	NA	NA	1	1	NA	0.0331491712707182	0	0	0.0331491712707182	0.834254143646409	0.0331491712707182	0	0	0.0331491712707182	0.0331491712707182	0	NA
590171	5901712	2019	0.125	0.25	0.25	0.125	0	0	0.25	2	NA	NA	3	3	2	NA	NA	NA	2	NA	0.0941176470588235	0	0	0.358823529411765	0.358823529411765	0.0941176470588235	0	0	0	0.0941176470588235	0	NA
590211	5902112	2019	0.375	0	0.375	0.25	0	0	0	NA	NA	NA	NA	3	3	NA	NA	NA	2	NA	0	0	0	0	0.442028985507246	0.442028985507246	0	0	0	0.115942028985507	0	NA
596195	5961952	2019	0	0	0.375	0.25	0.125	0	0.25	NA	NA	NA	1	4	2	NA	NA	1	NA	NA	0	0	0	0.0335195530726257	0.843575418994413	0.0893854748603352	0	0	0.0335195530726257	0	0	NA
596235	5962352	2019	0	0.25	0.25	0.25	0	0	0.25	2	NA	NA	2	3	3	NA	NA	3	3	NA	0.0579710144927536	0	0	0.0579710144927536	0.221014492753623	0.221014492753623	0	0	0.221014492753623	0.221014492753623	0	NA
602099	6020992	2019	0.125	0.25	0.25	0.125	0	0	0	3	2	NA	0.01	2	1	NA	NA	NA	1	NA	0.580952380952381	0.152380952380952	0	0	0.152380952380952	0.0571428571428571	0	0	0	0.0571428571428571	0	NA
602179	6021792	2019	0	0.25	0.25	0.125	0.125	0	0.125	4	1	NA	1	3	NA	NA	NA	1	NA	NA	0.656521739130435	0.0260869565217391	0	0.0260869565217391	0.265217391304348	0	0	0	0.0260869565217391	0	0	NA
602219	6022192	2019	0	0	0.25	0.25	0.25	0	0.25	NA	NA	NA	4	2	3	NA	1	2	NA	NA	0	0	0	0.604	0.064	0.244	0	0.024	0.064	0	0	NA
608163	6081632	2019	0	0.25	0.25	0.25	0.125	0	0.125	4	NA	NA	1	3	2	NA	NA	2	NA	NA	0.604	0	0	0.024	0.244	0.064	0	0	0.064	0	0	NA
608203	6082032	2019	0.125	0	0.25	0.25	0.125	0	0.25	NA	0.01	NA	3	3	3	NA	0.01	1	1	NA	0	0	0	0.312820512820513	0.312820512820513	0.312820512820513	0	0	0.0307692307692308	0.0307692307692308	0	NA
614107	6141072	2019	0.125	0.25	0.125	0.125	0.125	0.125	0.125	4	NA	NA	1	3	1	NA	1	2	3	NA	0.49185667752443	0	0	0.0195439739413681	0.198697068403909	0.0195439739413681	0	0.0195439739413681	0.0521172638436482	0.198697068403909	0	NA
614187	6141872	2019	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	0	0	0	0	0	0	0	0	0	1	0	NA
620211	6202112	2019	0.125	0.125	0.125	0.125	0.125	0.125	0.125	1	NA	NA	2	3	3	NA	2	3	1	2	0.0246913580246914	0	0	0.0658436213991769	0.251028806584362	0.251028806584362	0	0.0658436213991769	0.251028806584362	0.0246913580246914	0.0658436213991769	NA
620251	6202512	2019	0.125	0.25	0.25	0.25	0	0	0.125	3	NA	NA	2	3	2	NA	NA	NA	2	NA	0.358823529411765	0	0	0.0941176470588235	0.358823529411765	0.0941176470588235	0	0	0	0.0941176470588235	0	NA
626115	6261152	2019	0	0.25	0.25	0.125	0.125	0	0	3	3	NA	NA	3	3	NA	NA	2	4	NA	0.148418491484185	0.148418491484185	0	0	0.148418491484185	0.148418491484185	0	0	0.0389294403892944	0.367396593673966	0	NA
626195	6261952	2019	0.125	0	0.25	0.25	0.125	0	0.25	NA	NA	NA	2	4	2	NA	NA	1	1	NA	0	0	0	0.0820512820512821	0.774358974358974	0.0820512820512821	0	0	0.0307692307692308	0.0307692307692308	0	NA
626235	6262352	2019	0.125	0.125	0.125	0.125	0.125	0	0.125	2	1	2	1	3	2	NA	NA	3	1	NA	0.0851063829787234	0.0319148936170213	0.0851063829787234	0.0319148936170213	0.324468085106383	0.0851063829787234	0	0	0.324468085106383	0.0319148936170213	0	NA
632179	6321792	2019	0	0.375	0.375	0.25	0	0	0	3	NA	NA	NA	4	2	NA	NA	NA	NA	NA	0.267543859649123	0	0	0	0.662280701754386	0.0701754385964912	0	0	0	0	0	NA
638123	6381232	2019	0.125	0.25	0.125	0.25	0	0	0.25	2	NA	NA	2	1	3	NA	NA	NA	3	NA	0.1	0	0	0.1	0.0375	0.38125	0	0	0	0.38125	0	NA
638203	6382032	2019	0	0.25	0.375	0.25	0	0	0.125	2	NA	NA	1	4	2	NA	NA	0.01	NA	NA	0.0846560846560847	0	0	0.0317460317460317	0.798941798941799	0.0846560846560847	0	0	0	0	0	NA
644187	6441872	2019	0.125	0.25	0.125	0	0	0	0.25	3	1	NA	1	3	1	NA	NA	1	3	NA	0.294685990338164	0.0289855072463768	0	0.0289855072463768	0.294685990338164	0.0289855072463768	0	0	0.0289855072463768	0.294685990338164	0	NA
650171	6501712	2019	0.125	0.25	0.25	0.125	0	0	0	3	2	NA	NA	3	1	NA	NA	NA	3	NA	0.297560975609756	0.0780487804878049	0	0	0.297560975609756	0.0292682926829268	0	0	0	0.297560975609756	0	NA
650211	6502112	2019	0.25	0.25	0.25	0.125	0	0	0	1	1	NA	1	3	1	NA	NA	1	4	NA	0.0247933884297521	0.0247933884297521	0	0.0247933884297521	0.252066115702479	0.0247933884297521	0	0	0.0247933884297521	0.62396694214876	0	NA
650251	6502512	2019	0	0	0.25	0.125	0.125	0	0.25	NA	NA	3	2	3	1	NA	NA	1	NA	NA	0	0	0.406666666666667	0.106666666666667	0.406666666666667	0.04	0	0	0.04	0	0	NA
656195	6561952	2019	0	0.25	0.375	0.25	0	0	0.125	1	NA	NA	1	4	2	NA	NA	NA	NA	NA	0.0335195530726257	0	0	0.0335195530726257	0.843575418994413	0.0893854748603352	0	0	0	0	0	NA
662179	6621792	2019	0.125	0.25	0.375	0.125	0	0.125	0	2	NA	NA	NA	4	2	NA	NA	NA	1	NA	0.0846560846560847	0	0	0	0.798941798941799	0.0846560846560847	0	0	0	0.0317460317460317	0	NA
662219	6622192	2019	0.125	0.25	0.25	0.125	0	0.125	0.125	1	NA	NA	1	4	2	NA	1	NA	1	NA	0.031413612565445	0	0	0.031413612565445	0.790575916230366	0.0837696335078534	0	0.031413612565445	0	0.031413612565445	0	NA
662259	6622592	2019	0.125	0.25	0.125	0.125	0.125	0	0.25	3	NA	NA	3	3	1	NA	0.01	2	3	NA	0.229323308270677	0	0	0.229323308270677	0.229323308270677	0.0225563909774436	0	0	0.0601503759398496	0.229323308270677	0	NA
668163	6681632	2019	0.125	0.25	0.25	0.25	0.125	0	0	3	NA	NA	NA	2	1	NA	NA	1	4	NA	0.254166666666667	0	0	0	0.0666666666666667	0.025	0	0	0.025	0.629166666666667	0	NA
668203	6682032	2019	0	0	0.25	0.375	0.125	0	0	NA	NA	NA	NA	3	3	3	NA	2	NA	NA	0	0	0	0	0.306532663316583	0.306532663316583	0.306532663316583	0	0.0804020100502513	0	0	NA
680131	6801312	2019	0.25	0.25	0.25	0	0	0	0.25	2	NA	NA	1	4	2	NA	NA	NA	4	NA	0.0470588235294118	0	0	0.0176470588235294	0.444117647058824	0.0470588235294118	0	0	0	0.444117647058824	0	NA
680171	6801712	2019	0.25	0.25	0.25	0.25	0	0	0	3	NA	NA	NA	3	1	NA	NA	NA	4	NA	0.218637992831541	0	0	0	0.218637992831541	0.021505376344086	0	0	0	0.541218637992832	0	NA
680211	6802112	2019	0	0.25	0.25	0.25	0	0	0.25	1	NA	NA	1	4	1	NA	NA	NA	NA	NA	0.0355029585798817	0	0	0.0355029585798817	0.893491124260355	0.0355029585798817	0	0	0	0	0	NA
680251	6802512	2019	0.125	0.125	0.125	0.25	0.125	0	0.25	1	NA	NA	1	3	3	NA	NA	2	3	NA	0.028436018957346	0	0	0.028436018957346	0.289099526066351	0.289099526066351	0	0	0.0758293838862559	0.289099526066351	0	NA
680291	6802912	2019	0	0.125	0.25	0.125	0.125	0.125	0.25	1	NA	NA	1	3	3	NA	1	2	NA	NA	0.0384615384615385	0	0	0.0384615384615385	0.391025641025641	0.391025641025641	0	0.0384615384615385	0.102564102564103	0	0	NA
686155	6861552	2019	0.25	0.25	0.25	0	0.25	0	0	1	NA	NA	NA	1	NA	NA	NA	1	4	NA	0.0355029585798817	0	0	0	0.0355029585798817	0	0	0	0.0355029585798817	0.893491124260355	0	NA
