""	"InS_Year"	"InS_Station.nb."	"InS_SiteId"	"InS_X"	"InS_Y"	"InS_SampId"	"InS_aIdstao"	"InS_aIdbeob"	"InS_BearbeiterIn"	"InS_Aufnahmetyp"	"InS_Abschnittslaenge"	"InS_Absturze"	"InS_Absturzhoehe"	"InS_Absturzmaterial"	"InS_Absturztyp"	"InS_Aeusserer.Aspekt"	"InS_BEWALGEN"	"InS_Bauhoehe"	"InS_Baumaterial"	"InS_Bauwerke"	"InS_Bem_Abfaelle"	"InS_Bem_Bewuchs"	"InS_Bem_Eisensulfid"	"InS_Bem_Geruch"	"InS_Bem_Schaum"	"InS_Bem_Schlamm"	"InS_Bem_Trubung"	"InS_Bem_Verfaerbung"	"InS_LUFBEBEW"	"InS_RUFBEBEW"	"InS_LBUKVER"	"InS_RBUKVER"	"InS_GSBREITE"	"InS_LBUKMAT"	"InS_RBUKMAT"	"InS_EINDOL"	"InS_BEWMAKRO"	"InS_SOHLMAT"	"InS_Moose"	"InS_OEKOMKLASSE_1"	"InS_MSK_Nr"	"InS_VNATABST"	"InS_Praesenz_Abfaelle"	"InS_Praesenz_Bewuchs"	"InS_Praesenz_Eisensulfid"	"InS_Praesenz_Feststoffe"	"InS_Praesenz_Geruch"	"InS_Praesenz_Kolmation"	"InS_Praesenz_Schaum"	"InS_Praesenz_Schlamm"	"InS_Praesenz_Trubung"	"InS_Praesenz_Verfaerbung"	"InS_SOHLVER"	"InS_GSTIEFE"	"InS_TIEFENVAR"	"InS_LUFBEBRE"	"InS_RUFBEBRE"	"InS_Ursache_Bewuchs"	"InS_Ursache_Eisensulfid"	"InS_Ursache_Geruch"	"InS_Ursache_Kolmation"	"InS_Ursache_Schaum"	"InS_Ursache_Schlamm"	"InS_Ursache_Trubung"	"InS_Ursache_Verfaerbung"	"InS_BREITENVAR"	"InS_SPEAR"	"InS_dominantes_Substrat"	"InS_Substrat_0"	"InS_Substrat_1"	"InS_Substrat_2"	"InS_Substrat_3"	"InS_Substrat_4"	"InS_Substrat_5"	"InS_Substrat_6"	"InS_Substrat_7"	"InS_Substrat_8"	"InS_Substrat_9"	"InS_Substrat_10"	"InS_Teilprobe_P1"	"InS_Teilprobe_P2"	"InS_Teilprobe_P3"	"InS_Teilprobe_P4"	"InS_Teilprobe_P5"	"InS_Teilprobe_P6"	"InS_Teilprobe_P7"	"InS_Teilprobe_P8"
"764"	2017	"740259"	"CSCF_740259"	"740000"	"259322"	"CSCF_740259_2017-04-06"	740259	7402592	"Muerle Uta"	"Normalaufnahme_Z9"	14	""	NA	""	"0"	1	"1"	NA	""	""	""	""	""	""	""	""	""	""	"1"	"1"	"1"	"1"	1.4	""	""	"0"	"1"	""	"1"	"Klasse I: natuerlich oder naturnah"	1	"0"	"keine"	"kein"	"0%"	"keine"	"kein"	"kein"	"kein"	"kein"	"kein"	"kein"	"1"	NA	"2"	6	4	""	""	""	""	""	""	""	""	"1"	36.88	""	NA	NA	3	NA	NA	3	2	3	NA	NA	NA	"s7v5"	"s7v3"	"s6v5"	"s6v3"	"s5v5"	"s5v3"	"s2v5"	"s2v3"
"765"	2017	"746163"	"CSCF_746163"	"746000"	"163612"	"CSCF_746163_2017-06-10"	746163	7461632	"Gandolfi Paola"	"Normalaufnahme_Z9"	40	""	NA	""	"0"	1	"1"	NA	""	""	""	""	""	""	""	""	""	""	"1"	"1"	"1"	"1"	4	""	""	"0"	"1"	""	"2"	"Klasse I: natuerlich oder naturnah"	0	"1"	"keine"	"kein"	"0%"	"keine"	"kein"	"kein"	"kein"	"kein"	"kein"	"kein"	"1"	NA	"1"	16	16	""	""	""	""	""	""	""	""	"1"	41.84	"10"	1	1	NA	NA	NA	NA	3	NA	NA	2	4	"s10v4"	"s10v5"	"s9v4"	"s9v5"	"s6v4"	"s6v5"	"s1v5"	"s0v3"
"766"	2017	"746203"	"CSCF_746203"	"747000"	"203088"	"CSCF_746203_2017-06-14"	746203	7462032	"Muerle Uta"	"Normalaufnahme_Z9"	50	""	NA	""	"0"	1	"1"	NA	""	""	""	""	""	""	""	""	""	""	"1"	"1"	"1"	"1"	4.4	""	""	"0"	"1"	""	"1"	"Klasse I: natuerlich oder naturnah"	0	"1"	"keine"	"kein"	"0%"	"keine"	"kein"	"kein"	"kein"	"kein"	"kein"	"kein"	"1"	NA	"1"	16	15	""	""	""	""	""	""	""	""	"1"	34.19	"10"	NA	1	NA	NA	NA	1	3	NA	NA	NA	4	"s10v2"	"s10v4"	"s6v2"	"s6v5"	"s5v4"	"s5v5"	"s1v2"	"s1v4"
"767"	2017	"746243"	"CSCF_746243"	"746659"	"244000"	"CSCF_746243_2017-04-13"	746243	7462432	"Muerle Uta"	"Normalaufnahme_Z9"	58	""	NA	""	"0"	1	"1"	NA	""	""	""	""	""	""	""	""	""	""	"1"	"1"	"1"	"1"	3.9	""	""	"0"	"1"	""	"1"	"Klasse I: natuerlich oder naturnah"	0	"0"	"keine"	"kein"	"0%"	"keine"	"kein"	"kein"	"kein"	"kein"	"kein"	"kein"	"1"	NA	"2"	16	16	""	""	""	""	""	""	""	""	"1"	41.73	"6"	1	2	NA	NA	NA	2	4	NA	NA	NA	3	"s10v4"	"s10v5"	"s6v4"	"s6v5"	"s5v5"	"s5v3"	"s1v5"	"s0v5"
"768"	2017	"752187"	"CSCF_752187"	"753000"	"187374"	"CSCF_752187_2017-04-22"	752187	7521872	"Nembrini Marco"	"Normalaufnahme_Z9"	10	""	NA	""	"0"	1	"1"	NA	""	""	""	""	""	""	""	""	""	""	"1"	"1"	"6"	"1"	1	"1"	""	"0"	"1"	""	"1"	"Klasse II: wenig beeintraechtigt"	2.25	"1"	"keine"	"kein"	"0%"	"keine"	"kein"	"kein"	"kein"	"kein"	"leicht/mittel"	"kein"	"1"	NA	"1"	3	16	""	""	""	""	""	""	"naturlich"	""	"1"	32.12	"6"	NA	1	1	NA	NA	3	4	1	NA	NA	3	"s10v5"	"s10v3"	"s7v3"	"s6v5"	"s6v3"	"s5v5"	"s2v3"	"s1v5"
"769"	2017	"752227"	"CSCF_752227"	"752000"	"227768"	"CSCF_752227_2017-03-16"	752227	7522272	"Muerle Uta"	"Normalaufnahme_Z9"	40	""	NA	""	"0"	1	"1"	NA	""	""	""	""	""	""	""	""	""	""	"3"	"3"	"6"	"6"	4	"4"	"4"	"0"	"1"	"5"	"1"	"Klasse IV: Naturfremd oder kuenstlich"	12	"0"	"keine"	"kein"	"0%"	"keine"	"kein"	"kein"	"kein"	"kein"	"kein"	"kein"	"6"	NA	"3"	0	0	""	""	""	""	""	""	""	""	"3"	32.94	"1"	NA	4	NA	NA	NA	NA	NA	NA	NA	1	NA	"s9v4"	"s9v4"	"s9v5"	"s9v5"	"s1v4"	"s1v4"	"s1v5"	"s1v5"
"770"	2017	"752227"	"CSCF_752227"	"752000"	"227768"	"CSCF_752227_2017-03-24"	752227	7522272	"Muerle Uta"	"Normalaufnahme_Z9"	40	""	NA	""	"0"	1	"1"	NA	""	""	""	""	""	""	""	""	""	""	"3"	"3"	"6"	"6"	4	"4"	"4"	"0"	"1"	"5"	"1"	"Klasse IV: Naturfremd oder kuenstlich"	12	"0"	"keine"	"kein"	"0%"	"keine"	"kein"	"kein"	"kein"	"kein"	"kein"	"kein"	"6"	NA	"3"	0	0	""	""	""	""	""	""	""	""	"3"	32.94	"1"	NA	4	NA	NA	NA	NA	NA	NA	NA	1	NA	"s9v4"	"s9v4"	"s9v5"	"s9v5"	"s1v4"	"s1v4"	"s1v5"	"s1v5"
"771"	2017	"758251"	"CSCF_758251"	"758166"	"252000"	"CSCF_758251_2017-04-07"	758251	7582512	"Muerle Uta"	"Normalaufnahme_Z9"	16	""	NA	""	"0"	1	"1"	NA	""	""	""	""	""	""	""	""	""	""	"1"	"1"	"4"	"4"	1.3	"4"	"4"	"0"	"1"	"5"	"1"	"Klasse II: wenig beeintraechtigt"	4	"0"	"keine"	"kein"	"0%"	"keine"	"kein"	"kein"	"kein"	"kein"	"kein"	"kein"	"2"	NA	"2"	8	2.5	""	""	""	""	""	""	""	""	"1"	36.24	"6 / 1"	NA	3	1	NA	NA	2	3	1	NA	NA	2	"s10v5"	"s10v3"	"s7v3"	"s7v1"	"s6v5"	"s5v3"	"s2v3"	"s1v5"
"772"	2017	"758251"	"CSCF_758251"	"758166"	"252000"	"CSCF_758251_2017-04-21"	758251	7582512	"Muerle Uta"	"Normalaufnahme_Z9"	16	""	NA	""	"0"	1	"1"	NA	""	""	""	""	""	""	""	""	""	""	"1"	"1"	"4"	"4"	1.3	"4"	"4"	"0"	"1"	"5"	"1"	"Klasse II: wenig beeintraechtigt"	4	"0"	"keine"	"kein"	"0%"	"keine"	"kein"	"kein"	"kein"	"kein"	"kein"	"kein"	"2"	NA	"2"	8	2.5	""	""	""	""	""	""	""	""	"1"	36.24	"6 / 1"	NA	3	1	NA	NA	2	3	1	NA	NA	2	"s10v5"	"s10v3"	"s7v3"	"s7v1"	"s6v5"	"s5v3"	"s2v3"	"s1v5"
"773"	2017	"764195"	"CSCF_764195"	"765000"	"195793"	"CSCF_764195_2017-05-23"	764195	7641952	"Nembrini Marco"	"Normalaufnahme_Z9"	10	""	NA	""	"0"	1	"1"	NA	""	""	""	""	""	""	""	""	""	""	"1"	"1"	"1"	"1"	1	""	""	"0"	"1"	""	"1"	"Klasse I: natuerlich oder naturnah"	0	"1"	"keine"	"kein"	"0%"	"keine"	"kein"	"kein"	"kein"	"kein"	"kein"	"kein"	"1"	NA	"1"	16	16	""	""	""	""	""	""	""	""	"1"	44.29	"1"	NA	4	NA	NA	NA	NA	1	1	NA	1	1	"s10v4"	"s10v5"	"s9v5"	"s7v5"	"s6v4"	"s6v5"	"s1v4"	"s1v5"
"774"	2017	"770139"	"CSCF_770139"	"770893"	"140000"	"CSCF_770139_2017-05-05"	770139	7701392	"Gandolfi Paola"	"Normalaufnahme_Z9"	45	""	NA	""	"0"	0.722	"1"	NA	""	""	""	""	""	""	""	"Laubfall"	""	""	"1"	"1"	"4"	"2"	4.5	"1"	"4"	"0"	"1"	""	"1"	"Klasse II: wenig beeintraechtigt"	2.75	"1"	"keine"	"kein"	"0%"	"keine"	"kein"	"leicht/mittel"	"kein"	"wenig/mittel"	"kein"	"kein"	"1"	NA	"2"	16	16	""	""	""	"unbekannt"	""	"naturlich"	""	""	"2"	54.72	"5"	NA	3	NA	NA	NA	4	NA	NA	NA	NA	3	"s10v4"	"s10v5"	"s10v3"	"s5v5"	"s5v3"	"s5v1"	"s1v4"	"s1v5"
"775"	2017	"770179"	"CSCF_770179"	"770049"	"179414"	"CSCF_770179_2017-06-20"	770179	7701792	"Conelli Alberto"	"Normalaufnahme_Z9"	80	""	NA	""	"0"	1	"1"	NA	""	""	""	""	""	""	""	""	""	""	"1"	"1"	"1"	"1"	8	""	""	"0"	"1"	""	"1"	"Klasse I: natuerlich oder naturnah"	0	"1"	"keine"	"kein"	"0%"	"keine"	"kein"	"kein"	"kein"	"kein"	"kein"	"kein"	"1"	NA	"1"	16	16	""	""	""	""	""	""	""	""	"1"	25.11	"6"	NA	2	NA	NA	NA	1	4	NA	NA	NA	3	"s10v4"	"s10v5"	"s6v4"	"s6v5"	"s5v5"	"s5v3"	"s1v4"	"s1v5"
"776"	2017	"776203"	"CSCF_776203"	"777000"	"203037"	"CSCF_776203_2017-06-17"	776203	7762032	"Nembrini Marco"	"Normalaufnahme_Z9"	15	""	NA	""	"0"	1	"1"	NA	""	""	""	""	""	""	""	""	""	""	"1"	"1"	"1"	"1"	1.5	""	""	"0"	"1"	""	"1"	"Klasse I: natuerlich oder naturnah"	0	"1"	"keine"	"kein"	"0%"	"keine"	"kein"	"kein"	"kein"	"kein"	"kein"	"kein"	"1"	NA	"1"	16	16	""	""	""	""	""	""	""	""	"1"	53.44	"10"	NA	3	NA	NA	NA	NA	3	1	NA	NA	3	"s10v4"	"s10v5"	"s7v5"	"s7v3"	"s6v4"	"s6v5"	"s1v4"	"s1v5"
"777"	2017	"776203"	"CSCF_776203"	"777000"	"203037"	"CSCF_776203_2017-06-15"	776203	7762032	"Nembrini Marco"	"Normalaufnahme_Z9"	15	""	NA	""	"0"	1	"1"	NA	""	""	""	""	""	""	""	""	""	""	"1"	"1"	"1"	"1"	1.5	""	""	"0"	"1"	""	"1"	"Klasse I: natuerlich oder naturnah"	0	"1"	"keine"	"kein"	"0%"	"keine"	"kein"	"kein"	"kein"	"kein"	"kein"	"kein"	"1"	NA	"1"	16	16	""	""	""	""	""	""	""	""	"1"	53.44	"10"	NA	3	NA	NA	NA	NA	3	1	NA	NA	3	"s10v4"	"s10v5"	"s7v5"	"s7v3"	"s6v4"	"s6v5"	"s1v4"	"s1v5"
"778"	2017	"782147"	"CSCF_782147"	"782000"	"147076"	"CSCF_782147_2017-06-14"	782147	7821472	"Conelli Alberto"	"Normalaufnahme_Z9"	45	""	NA	""	"0"	1	"1"	NA	""	""	""	""	""	""	""	""	""	""	"1"	"1"	"1"	"1"	4.5	""	""	"0"	"1"	""	"1"	"Klasse I: natuerlich oder naturnah"	1	"1"	"keine"	"kein"	"0%"	"keine"	"kein"	"kein"	"kein"	"kein"	"kein"	"kein"	"1"	NA	"1"	16	5	""	""	""	""	""	""	""	""	"1"	38.9	"1"	NA	4	NA	NA	NA	NA	3	NA	NA	NA	3	"s10v4"	"s10v5"	"s10v3"	"s6v4"	"s6v5"	"s6v3"	"s1v4"	"s1v5"
"779"	2017	"782187"	"CSCF_782187"	"782000"	"187726"	"CSCF_782187_2017-06-22"	782187	7821872	"Nembrini Marco"	"Normalaufnahme_Z9"	26	""	NA	""	"0"	1	"1"	NA	""	""	""	""	""	""	""	""	""	""	"1"	"1"	"1"	"1"	2.6	""	""	"0"	"1"	""	"1"	"Klasse I: natuerlich oder naturnah"	0	"1"	"keine"	"kein"	"0%"	"keine"	"kein"	"kein"	"kein"	"kein"	"kein"	"kein"	"1"	NA	"1"	16	16	""	""	""	""	""	""	""	""	"1"	50.55	"10"	NA	3	NA	NA	NA	1	3	NA	NA	NA	4	"s10v4"	"s10v5"	"s6v4"	"s6v5"	"s5v5"	"s5v3"	"s1v4"	"s1v5"
"780"	2017	"788171"	"CSCF_788171"	"788000"	"171115"	"CSCF_788171_2017-06-13"	788171	7881712	"Conelli Alberto"	"Normalaufnahme_Z9"	42	""	NA	""	"0"	1	"1"	NA	""	""	""	""	""	""	""	""	""	""	"1"	"1"	"1"	"1"	4.2	""	""	"0"	"1"	""	"1"	"Klasse I: natuerlich oder naturnah"	0	"1"	"keine"	"kein"	"0%"	"keine"	"kein"	"kein"	"kein"	"kein"	"kein"	"kein"	"1"	NA	"1"	16	16	""	""	""	""	""	""	""	""	"1"	48	"10"	NA	3	NA	NA	NA	1	3	NA	NA	NA	3	"s10v4"	"s10v5"	"s10v3"	"s6v4"	"s6v5"	"s6v3"	"s1v4"	"s1v5"
"781"	2017	"800139"	"CSCF_800139"	"800177"	"140000"	"CSCF_800139_2017-06-03"	800139	8001392	"Gandolfi Paola"	"Normalaufnahme_Z9"	55	""	NA	""	"0"	1	"1"	NA	""	""	""	""	""	""	""	""	""	""	"1"	"1"	"1"	"1"	5.5	""	""	"0"	"1"	""	"2"	"Klasse I: natuerlich oder naturnah"	0	"1"	"keine"	"kein"	"< 25%"	"keine"	"kein"	"kein"	"kein"	"kein"	"kein"	"kein"	"1"	NA	"1"	16	16	""	"naturlich"	""	""	""	""	""	""	"1"	43.99	"10"	NA	NA	NA	NA	NA	NA	2	NA	NA	3	4	"s10v4"	"s10v5"	"s9v4"	"s9v5"	"s6v5"	"s6v3"	"s1v4"	"s1v5"
"782"	2017	"800179"	"CSCF_800179"	"799995"	"179352"	"CSCF_800179_2017-06-14"	800179	8001792	"Wenger Remo"	"Normalaufnahme_Z9"	38	""	NA	""	"0"	1	"1"	NA	""	""	""	""	""	""	""	""	""	""	"1"	"1"	"1"	"1"	3.8	""	""	"0"	"1"	""	"1"	"Klasse I: natuerlich oder naturnah"	0	"1"	"keine"	"kein"	"0%"	"keine"	"kein"	"kein"	"kein"	"kein"	"kein"	"kein"	"1"	NA	"1"	16	16	""	""	""	""	""	""	""	""	"1"	64.3	"10"	NA	3	NA	NA	NA	NA	2	NA	NA	NA	4	"s10v2"	"s10v4"	"s9v2"	"s9v4"	"s6v4"	"s6v5"	"s1v2"	"s1v4"
"783"	2017	"818171"	"CSCF_818171"	"819000"	"171119"	"CSCF_818171_2017-07-03"	818171	8181712	"Tester Regula"	"Normalaufnahme_Z9"	11.5	""	NA	""	"0"	1	"1"	NA	""	""	""	""	""	""	""	""	""	""	"1"	"1"	"1"	"1"	1.15	""	""	"0"	"1"	""	"1"	"Klasse I: natuerlich oder naturnah"	0	"1"	"keine"	"kein"	"0%"	"keine"	"kein"	"kein"	"kein"	"kein"	"kein"	"kein"	"1"	NA	"1"	16	16	""	""	""	""	""	""	""	""	"1"	0	"1"	NA	3	NA	NA	NA	3	3	NA	NA	NA	3	"s10v4"	"s10v5"	"s6v3"	"s5v5"	"s5v3"	"s1v4"	"s1v5"	"s1v5"
"784"	2017	"824195"	"CSCF_824195"	"824843"	"196000"	"CSCF_824195_2017-06-15"	824195	8241952	"Wenger Remo"	"Normalaufnahme_Z9"	50	""	NA	""	"0"	1	"1"	NA	""	""	""	""	""	""	""	""	""	""	"1"	"1"	"1"	"1"	5	""	""	"0"	"1"	""	"1"	"Klasse I: natuerlich oder naturnah"	0	"1"	"keine"	"kein"	"0%"	"keine"	"kein"	"kein"	"kein"	"kein"	"kein"	"kein"	"1"	NA	"1"	10	10	""	""	""	""	""	""	""	""	"1"	61.18	"10"	NA	3	NA	NA	NA	NA	2	NA	NA	NA	4	"s10v2"	"s10v4"	"s10v4"	"s10v5"	"s10v5"	"s6v4"	"s6v5"	"s1v4"
"785"	2018	"506139"	"CSCF_506139"	"506000"	"139676"	"CSCF_506139_2018-03-28"	506139	5061392	"Roulet Albertine"	"Normalaufnahme_Z9"	25	""	NA	""	"0"	0.667	"1"	NA	""	""	"WC-Papier, Verpackungen"	""	""	""	""	""	"Abwassereinleitung"	""	"1"	"1"	"2"	"1"	2.5	"4"	""	"0"	"1"	""	"2"	"Klasse I: natuerlich oder naturnah"	1	"1"	"vereinzelte"	"kein"	"< 25%"	"keine"	"kein"	"leicht/mittel"	"kein"	"kein"	"leicht/mittel"	"kein"	"1"	NA	"1"	3	13	""	"unbekannt"	""	"unbekannt"	""	""	"naturlich"	""	"1"	10.15	"10 / 6"	NA	3	2	NA	NA	3	4	1	NA	1	3	"s10v4"	"s10v5"	"s7v5"	"s6v4"	"s6v5"	"s5v5"	"s2v1"	"s1v5"
"786"	2018	"518147"	"CSCF_518147"	"518000"	"147045"	"CSCF_518147_2018-03-09"	518147	5181472	"Mulattieri Pascal"	"Normalaufnahme_Z9"	50	""	NA	""	"0"	0.333	"1"	NA	""	""	"Verpackungen"	""	""	"Probablement step en aval"	""	""	""	""	"1"	"1"	"2"	"2"	5	"4"	"4"	"0"	"1"	"4"	"1"	"Klasse I: natuerlich oder naturnah"	1	"0"	"vereinzelte"	"kein"	"0%"	"keine"	"stark"	"leicht/mittel"	"wenig/mittel"	"kein"	"leicht/mittel"	"leicht/mittel"	"2"	NA	"1"	16	16	""	""	"anthropogen"	"naturlich"	"unbekannt"	""	"unbekannt"	"unbekannt"	"1"	23.03	"6"	NA	1	3	NA	NA	3	4	1	NA	NA	1	"s10v5"	"s10v3"	"s7v5"	"s6v5"	"s6v3"	"s5v3"	"s2v1"	"s1v5"
"787"	2018	"518147"	"CSCF_518147"	"518000"	"147045"	"CSCF_518147_2018-03-14"	518147	5181472	"Mulattieri Pascal"	"Normalaufnahme_Z9"	50	""	NA	""	"0"	0.333	"1"	NA	""	""	"Verpackungen"	""	""	"Probablement step en aval"	""	""	""	""	"1"	"1"	"2"	"2"	5	"4"	"4"	"0"	"1"	"4"	"1"	"Klasse I: natuerlich oder naturnah"	1	"0"	"vereinzelte"	"kein"	"0%"	"keine"	"stark"	"leicht/mittel"	"wenig/mittel"	"kein"	"leicht/mittel"	"leicht/mittel"	"2"	NA	"1"	16	16	""	""	"anthropogen"	"naturlich"	"unbekannt"	""	"unbekannt"	"unbekannt"	"1"	23.03	"6"	NA	1	3	NA	NA	3	4	1	NA	NA	1	"s10v5"	"s10v3"	"s7v5"	"s6v5"	"s6v3"	"s5v3"	"s2v1"	"s1v5"
"788"	2018	"524171"	"CSCF_524171"	"524869"	"172000"	"CSCF_524171_2018-04-10"	524171	5241712	"Decrouy Laurent"	"Normalaufnahme_Z9"	53	""	NA	""	"0"	0.667	"1"	NA	""	""	"Natte en plastique"	""	""	""	"Chute d'eau … l'amont"	""	""	""	"1"	"1"	"2"	"1"	5.3	"4"	""	"0"	"1"	""	"1"	"Klasse II: wenig beeintraechtigt"	2	"0"	"vereinzelte"	"kein"	"0%"	"keine"	"kein"	"leicht/mittel"	"wenig/mittel"	"kein"	"kein"	"kein"	"1"	NA	"2"	16	16	""	""	""	"unbekannt"	"unbekannt"	""	""	""	"2"	41.52	"6"	NA	NA	2	2	NA	2	3	1	NA	2	2	"s10v4"	"s10v5"	"s6v4"	"s9v5"	"s7v5"	"s6v5"	"s5v5"	"s2v1"
"789"	2018	"530155"	"CSCF_530155"	"530885"	"155997"	"CSCF_530155_2018-03-26"	530155	5301552	"Gremaud Jerome"	"Normalaufnahme_Z9"	100	""	NA	""	"0"	0.639	"1"	NA	""	""	""	""	""	""	""	""	""	""	"1"	"1"	"1"	"1"	10	""	""	"0"	"1"	""	"1"	"Klasse I: natuerlich oder naturnah"	0	"0"	"vereinzelte"	"kein"	"< 25%"	"keine"	"kein"	"leicht/mittel"	"kein"	"kein"	"kein"	"leicht/mittel"	"1"	NA	"1"	16	16	""	"unbekannt"	""	"unbekannt"	""	""	""	"unbekannt"	"1"	28.48	"6"	NA	NA	3	1	NA	2	4	2	NA	NA	1	"s10v4"	"s7v5"	"s7v1"	"s6v4"	"s6v5"	"s5v3"	"s3v1"	"s2v1"
"790"	2018	"536179"	"CSCF_536179"	"536000"	"179111"	"CSCF_536179_2018-03-09"	536179	5361792	"Mulattieri Pascal"	"Normalaufnahme_Z9"	32	""	NA	""	"0"	0.667	"1"	NA	""	""	""	""	""	""	""	""	"Baustelle"	"Jaune"	"2"	"2"	"6"	"6"	3.2	"4"	"4"	"0"	"1"	"4"	"1"	"Klasse IV: Naturfremd oder kuenstlich"	12	"0"	"keine"	"kein"	"0%"	"keine"	"kein"	"kein"	"wenig/mittel"	"kein"	"leicht/mittel"	"leicht/mittel"	"6"	NA	"3"	3	4	""	""	""	""	"unbekannt"	""	"anthropogen"	"unbekannt"	"3"	4.83	"1"	3	4	2	3	2	NA	NA	NA	NA	NA	NA	"s4v5"	"s4v3"	"s3v5"	"s3v3"	"s2v5"	"s1v5"	"s1v3"	"s0v3"
"791"	2018	"548147"	"CSCF_548147"	"549000"	"147915"	"CSCF_548147_2018-03-14"	548147	5481472	"Mulattieri Pascal"	"Normalaufnahme_Z9"	60.9	""	NA	""	"0"	0.417	"1"	NA	""	""	"Verpackungen, Kehrichtsaecke"	""	""	""	"Cascade"	""	"Cascade"	""	"1"	"1"	"1"	"1"	6.09	""	""	"0"	"1"	""	"1"	"Klasse I: natuerlich oder naturnah"	0	"1"	"viele"	"kein"	"0%"	"keine"	"kein"	"leicht/mittel"	"wenig/mittel"	"kein"	"leicht/mittel"	"kein"	"1"	NA	"1"	16	16	""	""	""	"unbekannt"	"naturlich"	""	"naturlich"	""	"1"	27.79	"1"	NA	4	1	2	NA	1	2	3	NA	NA	1	"s10v5"	"s7v1"	"s6v5"	"s5v3"	"s3v1"	"s2v3"	"s1v4"	"s1v5"
"792"	2018	"548147"	"CSCF_548147"	"549000"	"147915"	"CSCF_548147_2018-04-09"	548147	5481472	"Mulattieri Pascal"	"Normalaufnahme_Z9"	60.9	""	NA	""	"0"	0.417	"1"	NA	""	""	"Verpackungen, Kehrichtsaecke"	""	""	""	"Cascade"	""	"Cascade"	""	"1"	"1"	"1"	"1"	6.09	""	""	"0"	"1"	""	"1"	"Klasse I: natuerlich oder naturnah"	0	"1"	"viele"	"kein"	"0%"	"keine"	"kein"	"leicht/mittel"	"wenig/mittel"	"kein"	"leicht/mittel"	"kein"	"1"	NA	"1"	16	16	""	""	""	"unbekannt"	"naturlich"	""	"naturlich"	""	"1"	27.79	"1"	NA	4	1	2	NA	1	2	3	NA	NA	1	"s10v5"	"s7v1"	"s6v5"	"s5v3"	"s3v1"	"s2v3"	"s1v4"	"s1v5"
"793"	2018	"554131"	"CSCF_554131"	"554000"	"131513"	"CSCF_554131_2018-04-18"	554131	5541312	"Vuataz Laurent"	"Normalaufnahme_Z9"	24	""	NA	""	"0"	1	"1"	NA	""	""	""	""	""	""	""	""	""	""	"1"	"1"	"1"	"1"	2.4	""	""	"0"	"1"	""	"1"	"Klasse I: natuerlich oder naturnah"	0	"1"	"keine"	"kein"	"0%"	"keine"	"kein"	"kein"	"kein"	"kein"	"kein"	"kein"	"1"	NA	"1"	16	16	""	""	""	""	""	""	""	""	"1"	50.24	"10"	1	3	1	NA	NA	2	3	1	NA	2	3	"s10v4"	"s10v5"	"s9v5"	"s7v1"	"s6v5"	"s5v5"	"s2v1"	"s1v4"
"794"	2018	"554171"	"CSCF_554171"	"554000"	"171887"	"CSCF_554171_2018-04-07"	554171	5541712	"Roulet Albertine"	"Normalaufnahme_Z9"	152	""	NA	""	"0"	0.667	"1"	NA	""	""	"Verpackungen"	""	""	""	""	""	""	""	"3"	"3"	"6"	"6"	15.2	"4"	"4"	"0"	"1"	"1"	"1"	"Klasse IV: Naturfremd oder kuenstlich"	11	"0"	"vereinzelte"	"kein"	"0%"	"keine"	"kein"	"leicht/mittel"	"kein"	"kein"	"leicht/mittel"	"leicht/mittel"	"3"	NA	"1"	5	5	""	""	""	"unbekannt"	""	""	"unbekannt"	"naturlich"	"3"	33.97	"10"	NA	3	1	NA	1	NA	2	1	1	NA	3	"s10v4"	"s10v5"	"s8v3"	"s7v5"	"s7v3"	"s6v3"	"s4v5"	"s1v4"
"795"	2018	"560155"	"CSCF_560155"	"560000"	"155145"	"CSCF_560155_2018-04-06"	560155	5601552	"Mulattieri Pascal"	"Normalaufnahme_Z9"	20	""	NA	""	"0"	0.667	"1"	NA	""	""	"Verpackungen"	""	"Andere"	""	""	""	""	"Jaunatre"	"2"	"2"	"1"	"1"	2	""	""	"0"	"1"	""	"1"	"Klasse II: wenig beeintraechtigt"	5	"0"	"vereinzelte"	"kein"	"< 25%"	"keine"	"kein"	"kein"	"kein"	"kein"	"kein"	"leicht/mittel"	"1"	NA	"1"	1	5	""	"unbekannt"	""	""	""	""	""	"unbekannt"	"2"	40.81	"6"	NA	NA	1	NA	NA	2	4	3	1	NA	NA	"s8v3"	"s7v5"	"s7v3"	"s6v5"	"s6v3"	"s5v5"	"s5v3"	"s2v1"
"796"	2018	"566139"	"CSCF_566139"	"567000"	"139368"	"CSCF_566139_2018-05-02"	566139	5661392	"Mulattieri Pascal"	"Normalaufnahme_Z9"	35	""	NA	""	"0"	0.694	"1"	NA	""	""	"Verpackungen"	""	""	""	""	""	""	""	"1"	"1"	"1"	"1"	3.5	""	""	"0"	"1"	""	"1"	"Klasse I: natuerlich oder naturnah"	0	"1"	"vereinzelte"	"kein"	"0%"	"keine"	"kein"	"kein"	"wenig/mittel"	"kein"	"kein"	"kein"	"1"	NA	"1"	16	16	""	""	""	""	"unbekannt"	""	""	""	"1"	43.74	"6"	NA	2	1	NA	NA	2	4	1	NA	NA	2	"s10v4"	"s10v5"	"s7v5"	"s6v5"	"s6v3"	"s5v5"	"s2v3"	"s1v5"
